name	kind	evidence	profiles	member	line	byte-offset	registered-in	display-name	display-source	fields	references	anchor
order/quest/encounter55	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter55.gs	1	0	gs\DUNGEONS5.gs	or a3e55 - encounter55	encounter-key	26	0	encounter-order-quest-encounter55
order/quest/encounter56	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter56.gs	1	0	gs\DUNGEONS5.gs	or a3e56 - encounter56	encounter-key	26	0	encounter-order-quest-encounter56
order/quest/encounter57	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter57.gs	1	0	gs\DUNGEONS5.gs	or a3e57 - enc57	encounter-key	26	0	encounter-order-quest-encounter57
order/quest/encounter58	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter58.gs	1	0	gs\DUNGEONS5.gs	or a3e58 - enc58	encounter-key	26	0	encounter-order-quest-encounter58
order/quest/encounter59	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter59.gs	1	0	gs\DUNGEONS5.gs	or a3e59 - encounter59	encounter-key	25	0	encounter-order-quest-encounter59
order/quest/encounter6	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter6.gs	1	0	gs\DUNGEONS5.gs	or a1e6 - enc6	encounter-key	24	0	encounter-order-quest-encounter6
order/quest/encounter60	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter60.gs	1	0	gs\DUNGEONS5.gs	or a4e60 - enc60	encounter-key	24	0	encounter-order-quest-encounter60
order/quest/encounter61	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter61.gs	1	0	gs\DUNGEONS5.gs	or a4e61 - enc61	encounter-key	25	0	encounter-order-quest-encounter61
order/quest/encounter62	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter62.gs	1	0	gs\DUNGEONS5.gs	or a4e62 - enc62	encounter-key	26	0	encounter-order-quest-encounter62
order/quest/encounter63	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter63.gs	1	0	gs\DUNGEONS5.gs	or a4e63 - enc63	encounter-key	23	0	encounter-order-quest-encounter63
order/quest/encounter64	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter64.gs	1	0	gs\DUNGEONS5.gs	or a4e64 - enc64	encounter-key	24	0	encounter-order-quest-encounter64
order/quest/encounter65	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter65.gs	1	0	gs\DUNGEONS5.gs	or a4e65 - enc65	encounter-key	24	0	encounter-order-quest-encounter65
order/quest/encounter66	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter66.gs	1	0	gs\DUNGEONS5.gs	or a4e66 - enc6	encounter-key	24	0	encounter-order-quest-encounter66
order/quest/encounter67	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter67.gs	1	0	gs\DUNGEONS5.gs	or a4e67 - encounter67	encounter-key	24	0	encounter-order-quest-encounter67
order/quest/encounter68	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter68.gs	1	0	gs\DUNGEONS5.gs	or a4e68 - enc68	encounter-key	22	0	encounter-order-quest-encounter68
order/quest/encounter69	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter69.gs	1	0	gs\DUNGEONS5.gs	or a4e69 - enc69	encounter-key	23	0	encounter-order-quest-encounter69
order/quest/encounter7	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter7.gs	1	0	gs\DUNGEONS5.gs	or a1e7 - enc7	encounter-key	24	0	encounter-order-quest-encounter7
order/quest/encounter70	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter70.gs	1	0	gs\DUNGEONS5.gs	or a4e70 - enc70	encounter-key	24	0	encounter-order-quest-encounter70
order/quest/encounter71	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter71.gs	1	0	gs\DUNGEONS5.gs	or a4e71 - enc71	encounter-key	24	0	encounter-order-quest-encounter71
order/quest/encounter72	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter72.gs	1	0	gs\DUNGEONS5.gs	or a4e72 - enc72	encounter-key	23	0	encounter-order-quest-encounter72
order/quest/encounter73	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter73.gs	1	0	gs\DUNGEONS5.gs	or a4e73 - enc73	encounter-key	23	0	encounter-order-quest-encounter73
order/quest/encounter74	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter74.gs	1	0	gs\DUNGEONS5.gs	or a4e74 - enc74	encounter-key	23	0	encounter-order-quest-encounter74
order/quest/encounter75	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter75.gs	1	0	gs\DUNGEONS5.gs	or a5e75 - enc75	encounter-key	25	0	encounter-order-quest-encounter75
order/quest/encounter76	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter76.gs	1	0	gs\DUNGEONS5.gs	or a5e76 - enc76	encounter-key	23	0	encounter-order-quest-encounter76
order/quest/encounter77	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter77.gs	1	0	gs\DUNGEONS5.gs	or a5e77 - enc77	encounter-key	23	0	encounter-order-quest-encounter77
order/quest/encounter78	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter78.gs	1	0	gs\DUNGEONS5.gs	or a5e78 - enc78	encounter-key	23	0	encounter-order-quest-encounter78
order/quest/encounter79	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter79.gs	1	0	gs\DUNGEONS5.gs	or a5e79 - enc79	encounter-key	26	0	encounter-order-quest-encounter79
order/quest/encounter8	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter8.gs	1	0	gs\DUNGEONS5.gs	or a1e8 - e8 5lvl	encounter-key	20	0	encounter-order-quest-encounter8
order/quest/encounter80	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter80.gs	1	0	gs\DUNGEONS5.gs	or a5e80 - enc80	encounter-key	24	0	encounter-order-quest-encounter80
order/quest/encounter81	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter81.gs	1	0	gs\DUNGEONS5.gs	or a5e81 - enc81	encounter-key	24	0	encounter-order-quest-encounter81
order/quest/encounter82	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter82.gs	1	0	gs\DUNGEONS5.gs	or a5e82 - enc82	encounter-key	24	0	encounter-order-quest-encounter82
order/quest/encounter83	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter83.gs	1	0	gs\DUNGEONS5.gs	or a5e83 - enc83	encounter-key	24	0	encounter-order-quest-encounter83
order/quest/encounter84a	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter84a.gs	1	0	gs\DUNGEONS5.gs	or a5e84A - enc84A	encounter-key	25	0	encounter-order-quest-encounter84a
order/quest/encounter84b	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter84b.gs	1	0	gs\DUNGEONS5.gs	or a5e84B - enc84B	encounter-key	24	0	encounter-order-quest-encounter84b
order/quest/encounter85	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter85.gs	1	0	gs\DUNGEONS5.gs	or a5e85 - enc85	encounter-key	24	0	encounter-order-quest-encounter85
order/quest/encounter86	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter86.gs	1	0	gs\DUNGEONS5.gs	or a5e86 - enc86	encounter-key	25	0	encounter-order-quest-encounter86
order/quest/encounter87	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter87.gs	1	0	gs\DUNGEONS5.gs	or a5e87 - enc87	encounter-key	23	0	encounter-order-quest-encounter87
order/quest/encounter88	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter88.gs	1	0	gs\DUNGEONS5.gs	or a5e88 - enc88	encounter-key	23	0	encounter-order-quest-encounter88
order/quest/encounter89	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter89.gs	1	0	gs\DUNGEONS5.gs	or a5e89 - enc89	encounter-key	24	0	encounter-order-quest-encounter89
order/quest/encounter90	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter90.gs	1	0	gs\DUNGEONS5.gs	or a5e90 - enc90	encounter-key	28	0	encounter-order-quest-encounter90
order/quest/encounter91a	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter91a.gs	1	0	gs\DUNGEONS5.gs	or a5e91A - enc91A	encounter-key	24	0	encounter-order-quest-encounter91a
order/quest/encounter91b	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter91b.gs	1	0	gs\DUNGEONS5.gs	or a5e91B - enc91B	encounter-key	26	0	encounter-order-quest-encounter91b
order/quest/encounter92	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter92.gs	1	0	gs\DUNGEONS5.gs	or a5e92 - enc92	encounter-key	20	0	encounter-order-quest-encounter92
order/quest/encounter93	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter93.gs	1	0	gs\DUNGEONS5.gs	or a5e93 - enc93	encounter-key	24	0	encounter-order-quest-encounter93
order/quest/encounter94	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter94.gs	1	0	gs\DUNGEONS5.gs	or a5e94 - enc94	encounter-key	23	0	encounter-order-quest-encounter94
order/quest/encounter97	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter97.gs	1	0	gs\DUNGEONS5.gs	or a5e97 - enc97	encounter-key	25	0	encounter-order-quest-encounter97
order/quest/encounter98	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter98.gs	1	0	gs\DUNGEONS5.gs	or a5e98 - enc98	encounter-key	21	0	encounter-order-quest-encounter98
order/quest/encounter99	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\encounter99.gs	1	0	gs\DUNGEONS5.gs	or a5e99 - enc99	encounter-key	23	0	encounter-order-quest-encounter99
order/quest/guenver	encounter	catalog-entry	gs5r3	gs\dungeons\order\quest\guenver.gs	1	0	gs\DUNGEONS5.gs	GUENKEY	encounter-key	17	0	encounter-order-quest-guenver
orgtem	encounter	catalog-entry	vanilla,patch302	gs\dungeons\orgtem.gs	1	0	gs\dungeons.gs	Order Great Temple	declared-name	15	0	encounter-orgtem
sampexit	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\sampexit.gs	1	0	gs\dungeons.gs	Secret Exit	declared-name	17	0	encounter-sampexit
sampkrk	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\sampkrk.gs	1	0	gs\dungeons.gs	Kraken Start	declared-name	16	0	encounter-sampkrk
sample	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\sample.gs	1	0	gs\dungeons.gs	The Forge	declared-name	17	0	encounter-sample
shipwreck	encounter	catalog-entry	vanilla,patch302	gs\dungeons\shipwreck.gs	1	0	gs\dungeons.gs	Shipwreck	declared-name	18	0	encounter-shipwreck
spiderweb	encounter	catalog-entry	vanilla,patch302	gs\dungeons\spiderweb.gs	1	0	gs\dungeons.gs	Spider Web	encounter-key	16	0	encounter-spiderweb
tutorialmult	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\tutorialmult.gs	1	0	gs\dungeons.gs	-	-	13	0	encounter-tutorialmult
wagtem	encounter	catalog-entry	vanilla,patch302	gs\dungeons\wagtem.gs	1	0	gs\dungeons.gs	Water Great Temple	declared-name	15	0	encounter-wagtem
water/gen_grendel	encounter	catalog-entry	gs5r3	gs\dungeons\water\gen_grendel.gs	1	0	gs\dungeons.gs	Grendel Village	declared-name	15	0	encounter-water-gen-grendel
water/genwater	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\water\genwater.gs	1	0	gs\dungeons.gs	Water Encounter	declared-name	16	0	encounter-water-genwater
water/shipwreck	encounter	catalog-entry	gs5r3	gs\dungeons\water\shipwreck.gs	1	0	gs\DUNGEONS5.gs	Shipwreck	declared-name	18	0	encounter-water-shipwreck
water/spiderweb	encounter	catalog-entry	gs5r3	gs\dungeons\water\spiderweb.gs	1	0	gs\DUNGEONS5.gs	Spider Web	encounter-key	16	0	encounter-water-spiderweb
water/wacave	encounter	catalog-entry	gs5r3	gs\dungeons\water\wacave.gs	1	0	gs\DUNGEONS5.gs	Water Cave	encounter-key	37	0	encounter-water-wacave
water/wadung	encounter	catalog-entry	gs5r3	gs\dungeons\water\wadung.gs	1	0	gs\DUNGEONS5.gs	Amazon Keep	declared-name	16	0	encounter-water-wadung
water/wagtem	encounter	catalog-entry	gs5r3	gs\dungeons\water\wagtem.gs	1	0	gs\DUNGEONS5.gs	Water Great Temple	declared-name	15	0	encounter-water-wagtem
water/wamina	encounter	catalog-entry	gs5r3	gs\dungeons\water\wamina.gs	1	0	gs\DUNGEONS5.gs	Water Brew	encounter-key	18	0	encounter-water-wamina
water/waminc	encounter	catalog-entry	gs5r3	gs\dungeons\water\waminc.gs	1	0	gs\DUNGEONS5.gs	Water Crystal	encounter-key	18	0	encounter-water-waminc
water/waming	encounter	catalog-entry	gs5r3	gs\dungeons\water\waming.gs	1	0	gs\DUNGEONS5.gs	Water Gold	encounter-key	18	0	encounter-water-waming
water/wamult	encounter	catalog-entry	gs5r3	gs\dungeons\water\wamult.gs	1	0	gs\DUNGEONS5.gs	Water Multi	encounter-key	15	0	encounter-water-wamult
water/wastat	encounter	catalog-entry	gs5r3	gs\dungeons\water\wastat.gs	1	0	gs\DUNGEONS5.gs	Water Statue	encounter-key	18	0	encounter-water-wastat
water/watermult	encounter	catalog-entry	vanilla,patch302,gs5r3	gs\dungeons\water\watermult.gs	1	0	gs\dungeons.gs	-	-	16	0	encounter-water-watermult
water/watowe	encounter	catalog-entry	gs5r3	gs\dungeons\water\watowe.gs	1	0	gs\DUNGEONS5.gs	Water Tower	encounter-key	16	0	encounter-water-watowe
wilderness_land	encounter	catalog-entry	gs5r3	gs\dungeons\wilderness_land.gs	1	0	gs\DUNGEONS5.gs	Wilderness	declared-name	22	0	encounter-wilderness-land
wilderness_sea	encounter	catalog-entry	gs5r3	gs\dungeons\wilderness_sea.gs	1	0	gs\DUNGEONS5.gs	Briny Deep	declared-name	13	0	encounter-wilderness-sea
witchtowr	encounter	catalog-entry	vanilla,patch302	gs\dungeons\witchtowr.gs	1	0	gs\dungeons.gs	Witch Tower	encounter-key	17	0	encounter-witchtowr
AIR	faction	engine-constant	vanilla,patch302,gs5r3		0	0	-	-	-	1	338	faction-air
CHAOS	faction	engine-constant	vanilla,patch302,gs5r3		0	0	-	-	-	1	292	faction-chaos
DEATH	faction	engine-constant	vanilla,patch302,gs5r3		0	0	-	-	-	1	406	faction-death
EARTH	faction	engine-constant	vanilla,patch302,gs5r3		0	0	-	-	-	1	389	faction-earth
FIRE	faction	engine-constant	vanilla,patch302,gs5r3		0	0	-	-	-	1	372	faction-fire
LIFE	faction	engine-constant	vanilla,patch302,gs5r3		0	0	-	-	-	1	303	faction-life
ORDER	faction	engine-constant	vanilla,patch302,gs5r3		0	0	-	-	-	1	515	faction-order
WATER	faction	engine-constant	vanilla,patch302,gs5r3		0	0	-	-	-	1	287	faction-water
aftershock	spell	registered-by-operator	gs5r3	gs\spells\EARTH\aftershock.gs	1	0	gs\spells.gs	After Shock	declared-name	25	11	spell-aftershock
air_detect	spell	registered-by-operator	vanilla,patch302	gs\spells\adetect.gs	1	0	gs\spells.gs	Detect Earth	declared-name	18	5	spell-air-detect
air_dispell	spell	registered-by-operator	vanilla,patch302	gs\spells\adispell.gs	1	0	gs\spells.gs	Dispel Magic	declared-name	16	5	spell-air-dispell
air_seer	spell	registered-by-operator	vanilla,patch302	gs\spells\air_seer.gs	1	0	gs\spells.gs	Seer	declared-name	18	7	spell-air-seer
air_telart	spell	registered-by-operator	vanilla,patch302	gs\spells\atelart.gs	1	0	gs\spells.gs	Teleport Artifact	declared-name	16	7	spell-air-telart
alchemy	spell	registered-by-operator	gs5r3	gs\spells\AIR\alchemy.gs	1	0	gs\spells.gs	Alchemy	declared-name	19	7	spell-alchemy
animate_dead	spell	registered-by-operator	gs5r3	gs\spells\DEATH\animate_dead.gs	1	0	gs\spells.gs	Animate Dead	declared-name	30	11	spell-animate-dead
anything	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\anything.gs	1	0	gs\spells.gs	Anything	declared-name	22	9	spell-anything
areastun	spell	registered-by-operator	vanilla,patch302	gs\spells\areastun.gs	1	0	gs\spells.gs	Area Stun	declared-name	19	4	spell-areastun
asphyxiate	spell	registered-by-operator	vanilla,patch302	gs\spells\asphyx.gs	1	0	gs\spells.gs	Asphyxiate	declared-name	24	8	spell-asphyxiate
backdraf	spell	registered-by-operator	vanilla,patch302	gs\spells\backdraf.gs	1	0	gs\spells.gs	Backdraft	declared-name	25	3	spell-backdraf
backdraft	spell	registered-by-operator	gs5r3	gs\spells\FIRE\backdraft.gs	1	0	gs\spells.gs	Backdraft	declared-name	31	7	spell-backdraft
balki	spell	registered-by-operator	vanilla,patch302	gs\spells\balkword.gs	1	0	gs\spells.gs	Balkoth's Word	declared-name	20	21	spell-balki
balkoths_word	spell	registered-by-operator	gs5r3	gs\spells\DEATH\balkoths_word.gs	1	0	gs\spells.gs	Balkoth's Word	declared-name	28	32	spell-balkoths-word
balleech	spell	registered-by-operator	vanilla,patch302	gs\spells\balleech.gs	1	0	gs\spells.gs	Balkoth's Leeches	declared-name	16	1	spell-balleech
berserk	spell	registered-by-operator	vanilla,patch302	gs\spells\berserk.gs	1	0	gs\spells.gs	Blood Lust	declared-name	21	13	spell-berserk
blades	spell	registered-by-operator	vanilla,patch302	gs\spells\blades.gs	1	0	gs\spells.gs	Blades of Fury	declared-name	27	16	spell-blades
blades_of_fury	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\blades_of_fury.gs	1	0	gs\spells.gs	Blades of Fury	declared-name	30	5	spell-blades-of-fury
bleeding	spell	registered-by-operator	gs5r3	gs\spells\_custom\bleeding.gs	1	0	gs\spells.gs	Bleeding	declared-name	25	12	spell-bleeding
bless	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\bless.gs	1	0	gs\spells.gs	Bless	declared-name	17	17	spell-bless
blessed_armor	spell	registered-by-operator	gs5r3	gs\spells\LIFE\blessed_armor.gs	1	0	gs\spells.gs	Blessed Armor	declared-name	22	24	spell-blessed-armor
blessing	spell	registered-by-operator	vanilla,patch302	gs\spells\blessing.gs	1	0	gs\spells.gs	Blessing	declared-name	17	13	spell-blessing
blind_rage	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\blindrage.gs	1	0	gs\spells.gs	Blind Rage	declared-name	19	13	spell-blind-rage
blindness	spell	registered-by-operator	gs5r3	gs\spells\_custom\blindness.gs	1	0	gs\spells.gs	Blindness	declared-name	21	16	spell-blindness
blink	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\gosub.gs	1	0	gs\spells.gs	Blink	declared-name	17	10	spell-blink
blizzard	spell	registered-by-operator	gs5r3	gs\spells\AIR\blizzard.gs	1	0	gs\spells.gs	Blizzard	declared-name	33	12	spell-blizzard
blood_lust	spell	registered-by-operator	gs5r3	gs\spells\WATER\blood_lust.gs	1	0	gs\spells.gs	Blood Lust	declared-name	27	24	spell-blood-lust
body_and_spirit	spell	registered-by-operator	gs5r3	gs\spells\ORDER\body_and_spirit.gs	1	0	gs\spells.gs	Body and Spirit	declared-name	25	5	spell-body-and-spirit
bolt_air	spell	registered-by-operator	gs5r3	gs\spells\AIR\bolt_air.gs	1	0	gs\spells.gs	Lightning	declared-name	23	39	spell-bolt-air
bolt_air2	spell	registered-by-operator	gs5r3	gs\spells\AIR\bolt_air2.gs	1	0	gs\spells.gs	Lightning II	declared-name	24	8	spell-bolt-air2
bolt_death	spell	registered-by-operator	gs5r3	gs\spells\DEATH\bolt_death.gs	1	0	gs\spells.gs	Curse	declared-name	27	48	spell-bolt-death
bolt_earth	spell	registered-by-operator	gs5r3	gs\spells\EARTH\bolt_earth.gs	1	0	gs\spells.gs	Rocksling	declared-name	26	37	spell-bolt-earth
bolt_fire	spell	registered-by-operator	gs5r3	gs\spells\FIRE\bolt_fire.gs	1	0	gs\spells.gs	Flame Dart	declared-name	31	40	spell-bolt-fire
bolt_fury	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\bolt_fury.gs	1	0	gs\spells.gs	Bolt of Fury	declared-name	27	6	spell-bolt-fury
bolt_life	spell	registered-by-operator	gs5r3	gs\spells\LIFE\bolt_life.gs	1	0	gs\spells.gs	Spirit Arrow	declared-name	27	45	spell-bolt-life
bolt_order	spell	registered-by-operator	gs5r3	gs\spells\ORDER\bolt_order.gs	1	0	gs\spells.gs	Righteous Bolt	declared-name	27	42	spell-bolt-order
bolt_water	spell	registered-by-operator	gs5r3	gs\spells\WATER\bolt_water.gs	1	0	gs\spells.gs	Ice Bolt	declared-name	28	39	spell-bolt-water
bureaucracy	spell	registered-by-operator	vanilla,patch302	gs\spells\bureaucracy.gs	1	0	gs\spells.gs	Bureaucracy	declared-name	18	2	spell-bureaucracy
burning_skin	spell	registered-by-operator	gs5r3	gs\spells\FIRE\burning_skin.gs	1	0	gs\spells.gs	Burning Skin	declared-name	25	20	spell-burning-skin
burnskin	spell	registered-by-operator	vanilla,patch302	gs\spells\burnskin.gs	1	0	gs\spells.gs	Burning Skin	declared-name	20	16	spell-burnskin
cauterize	spell	registered-by-operator	vanilla,patch302	gs\spells\cauterize.gs	1	0	gs\spells.gs	Cauterize Wounds	declared-name	17	12	spell-cauterize
chain_lightning	spell	registered-by-operator	gs5r3	gs\spells\AIR\chain_lightning.gs	1	0	gs\spells.gs	Chain Lightning	declared-name	28	12	spell-chain-lightning
change_of_fate	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\change_of_fate.gs	1	0	gs\spells.gs	Change of Fate	declared-name	24	10	spell-change-of-fate
